CVE ID,Severity,Exploited,Patch Available,GitHub PoC?
CVE-2024-41835,MEDIUM,,False,❌
CVE-2024-41836,MEDIUM,,False,❌
CVE-2024-41839,LOW,,False,❌
CVE-2024-4184,HIGH,,False,❌
CVE-2024-41840,HIGH,,False,❌
CVE-2024-41841,MEDIUM,,False,❌
CVE-2024-41842,MEDIUM,,False,❌
CVE-2024-41843,MEDIUM,,False,❌
CVE-2024-41844,MEDIUM,,False,❌
CVE-2024-41845,MEDIUM,,False,❌
CVE-2024-41846,MEDIUM,,False,❌
CVE-2024-41847,MEDIUM,,False,❌
CVE-2024-41848,MEDIUM,,False,❌
CVE-2024-41849,MEDIUM,,False,❌
CVE-2024-4185,,,False,❌
CVE-2024-41850,HIGH,,False,❌
CVE-2024-41851,HIGH,,False,❌
CVE-2024-41852,HIGH,,False,❌
CVE-2024-41853,HIGH,,False,❌
CVE-2024-41854,MEDIUM,,False,❌
CVE-2024-41856,HIGH,,False,❌
CVE-2024-41857,HIGH,,False,❌
CVE-2024-41858,HIGH,,False,❌
CVE-2024-41859,HIGH,,False,❌
CVE-2024-4186,,,False,❌
CVE-2024-41860,MEDIUM,,False,❌
CVE-2024-41861,MEDIUM,,False,❌
CVE-2024-41862,MEDIUM,,False,❌
CVE-2024-41863,MEDIUM,,False,❌
CVE-2024-41864,HIGH,,False,❌
CVE-2024-41865,,,False,❌
CVE-2024-41866,MEDIUM,,False,❌
CVE-2024-41867,MEDIUM,,False,❌
CVE-2024-41868,MEDIUM,,False,❌
CVE-2024-41869,HIGH,,False,❌
CVE-2024-4187,MEDIUM,,False,❌
CVE-2024-41870,MEDIUM,,False,❌
CVE-2024-41871,HIGH,,False,❌
CVE-2024-41872,MEDIUM,,False,❌
CVE-2024-41873,MEDIUM,,False,❌
CVE-2024-41874,,,False,❌
CVE-2024-41875,MEDIUM,,False,❌
CVE-2024-41876,MEDIUM,,False,❌
CVE-2024-41877,MEDIUM,,False,❌
CVE-2024-41878,MEDIUM,,False,❌
CVE-2024-41879,HIGH,,False,❌
CVE-2024-4188,,,False,❌
CVE-2024-41880,,,False,❌
CVE-2024-41881,,,False,❌
CVE-2024-41882,,,False,❌
CVE-2024-41883,,,False,❌
CVE-2024-41884,,,False,❌
CVE-2024-41885,,,False,❌
CVE-2024-41886,,,False,❌
CVE-2024-41887,,,False,❌
CVE-2024-41888,MEDIUM,,False,❌
CVE-2024-41889,CRITICAL,,False,❌
CVE-2024-4189,HIGH,,False,❌
CVE-2024-41890,MEDIUM,,False,❌
CVE-2024-4190,,,False,❌
CVE-2024-41902,HIGH,,False,❌
CVE-2024-41903,HIGH,,False,❌
CVE-2024-41904,HIGH,,False,❌
CVE-2024-41905,MEDIUM,,False,❌
CVE-2024-41906,MEDIUM,,False,❌
CVE-2024-41907,MEDIUM,,False,❌
CVE-2024-41908,,,False,❌
CVE-2024-41909,MEDIUM,,False,❌
CVE-2024-41910,MEDIUM,,False,❌
CVE-2024-41911,MEDIUM,,False,❌
CVE-2024-41912,CRITICAL,,False,❌
CVE-2024-41913,HIGH,,False,❌
CVE-2024-41914,CRITICAL,,False,❌
CVE-2024-41915,HIGH,,False,❌
CVE-2024-41916,MEDIUM,,False,❌
CVE-2024-41917,,,False,❌
CVE-2024-41918,MEDIUM,,False,❌
CVE-2024-4192,,,False,❌
CVE-2024-41922,,,False,❌
CVE-2024-41924,,,False,❌
CVE-2024-41925,,,False,❌
CVE-2024-41926,MEDIUM,,False,❌
CVE-2024-41927,MEDIUM,,False,❌
CVE-2024-41928,,,False,❌
CVE-2024-41929,,,False,❌
CVE-2024-4193,,,False,❌
CVE-2024-41930,,,False,❌
CVE-2024-41931,MEDIUM,,False,❌
CVE-2024-41932,,,False,❌
CVE-2024-41934,,,False,❌
CVE-2024-41935,,,False,❌
CVE-2024-41936,HIGH,,False,❌
CVE-2024-41937,MEDIUM,,False,❌
CVE-2024-41938,LOW,,False,❌
CVE-2024-41939,HIGH,,False,❌
CVE-2024-4194,HIGH,,False,❌
CVE-2024-41940,CRITICAL,,False,❌
CVE-2024-41941,MEDIUM,,False,❌
CVE-2024-41942,HIGH,,False,❌
CVE-2024-41943,,,False,❌
CVE-2024-41944,,,False,❌
CVE-2024-41945,,,False,❌
CVE-2024-41946,HIGH,,False,❌
CVE-2024-41947,MEDIUM,,False,❌
CVE-2024-41948,MEDIUM,,False,❌
CVE-2024-41949,MEDIUM,,False,❌
CVE-2024-4195,LOW,,False,❌
CVE-2024-41950,,,False,❌
CVE-2024-41951,,,False,❌
CVE-2024-41952,MEDIUM,,False,❌
CVE-2024-41953,MEDIUM,,False,❌
CVE-2024-41954,HIGH,,False,❌
CVE-2024-41955,MEDIUM,,False,❌
CVE-2024-41956,,,False,❌
CVE-2024-41957,MEDIUM,,False,❌
CVE-2024-41958,HIGH,,False,❌
CVE-2024-41959,MEDIUM,,False,❌
CVE-2024-4196,CRITICAL,,False,❌
CVE-2024-41960,MEDIUM,,False,❌
CVE-2024-41961,,,False,❌
CVE-2024-41962,MEDIUM,,False,❌
CVE-2024-41964,HIGH,,False,❌
CVE-2024-41965,MEDIUM,,False,❌
CVE-2024-41967,,,False,❌
CVE-2024-41968,MEDIUM,,False,❌
CVE-2024-41969,,,False,❌
CVE-2024-4197,CRITICAL,,False,❌
CVE-2024-41970,,,False,❌
CVE-2024-41971,,,False,❌
CVE-2024-41972,,,False,❌
CVE-2024-41973,,,False,❌
CVE-2024-41974,,,False,❌
CVE-2024-41975,MEDIUM,,False,❌
CVE-2024-41976,HIGH,,False,❌
CVE-2024-41977,HIGH,,False,❌
CVE-2024-41978,MEDIUM,,False,❌
CVE-2024-4198,LOW,,False,❌
CVE-2024-41981,,,False,❌
CVE-2024-41987,,,False,❌
CVE-2024-41988,,,False,❌
CVE-2024-41989,HIGH,,False,❌
CVE-2024-4199,,,False,❌
CVE-2024-41990,HIGH,,False,❌
CVE-2024-41991,HIGH,,False,❌
CVE-2024-41992,,,False,❌
CVE-2024-41995,,,False,❌
CVE-2024-41996,,,False,❌
CVE-2024-41997,,,False,❌
CVE-2024-41999,,,False,❌
CVE-2024-4200,HIGH,,False,❌
CVE-2024-42000,MEDIUM,,False,❌
CVE-2024-42001,CRITICAL,,False,❌
CVE-2024-42004,,,False,❌
CVE-2024-42005,HIGH,,False,❌
CVE-2024-42006,HIGH,,False,❌
CVE-2024-42007,,,False,❌
CVE-2024-42008,CRITICAL,,False,❌
CVE-2024-42009,CRITICAL,,False,❌
CVE-2024-4201,MEDIUM,,False,❌
CVE-2024-42010,,,False,❌
CVE-2024-42011,,,False,❌
CVE-2024-42012,,,False,❌
CVE-2024-42013,,,False,❌
CVE-2024-42017,,,False,❌
CVE-2024-42018,,,False,❌
CVE-2024-42019,HIGH,,False,❌
CVE-2024-4202,HIGH,,False,❌
CVE-2024-42020,MEDIUM,,False,❌
CVE-2024-42021,MEDIUM,,False,❌
CVE-2024-42022,MEDIUM,,False,❌
CVE-2024-42023,HIGH,,False,❌
CVE-2024-42024,HIGH,,False,❌
CVE-2024-42025,HIGH,,False,❌
CVE-2024-42027,,,False,❌
CVE-2024-42028,,,False,❌
CVE-2024-42029,,,False,❌
CVE-2024-4203,,,False,❌
CVE-2024-42030,MEDIUM,,False,❌
CVE-2024-42031,HIGH,,False,❌
CVE-2024-42032,MEDIUM,,False,❌
CVE-2024-42033,HIGH,,False,❌
CVE-2024-42034,MEDIUM,,False,❌
CVE-2024-42035,HIGH,,False,❌
CVE-2024-42036,HIGH,,False,❌
CVE-2024-42037,MEDIUM,,False,❌
CVE-2024-42038,HIGH,,False,❌
CVE-2024-42039,HIGH,,False,❌
CVE-2024-4204,,,False,❌
CVE-2024-42040,,,False,❌
CVE-2024-42041,,,False,❌
CVE-2024-42049,,,False,❌
CVE-2024-4205,,,False,❌
CVE-2024-42050,,,False,❌
CVE-2024-42051,,,False,❌
CVE-2024-42052,HIGH,,False,❌
CVE-2024-42053,,,False,❌
CVE-2024-42054,MEDIUM,,False,❌
CVE-2024-42055,MEDIUM,,False,❌
CVE-2024-42056,MEDIUM,,False,❌
CVE-2024-42057,HIGH,,False,❌
CVE-2024-42058,HIGH,,False,❌
CVE-2024-42059,HIGH,,False,❌
CVE-2024-4206,,,False,❌
CVE-2024-42060,HIGH,,False,❌
CVE-2024-42061,MEDIUM,,False,❌
CVE-2024-42062,HIGH,,False,❌
CVE-2024-42063,MEDIUM,,False,❌
CVE-2024-42064,MEDIUM,,False,❌
CVE-2024-42065,MEDIUM,,False,❌
CVE-2024-42066,MEDIUM,,False,❌
CVE-2024-42067,MEDIUM,,False,❌
CVE-2024-42068,MEDIUM,,False,❌
CVE-2024-42069,MEDIUM,,False,❌
CVE-2024-4207,MEDIUM,,False,❌
CVE-2024-42070,MEDIUM,,False,❌
CVE-2024-42071,MEDIUM,,False,❌
CVE-2024-42072,HIGH,,False,❌
CVE-2024-42073,MEDIUM,,False,❌
CVE-2024-42074,MEDIUM,,False,❌
CVE-2024-42075,MEDIUM,,False,❌
CVE-2024-42076,MEDIUM,,False,❌
CVE-2024-42077,MEDIUM,,False,❌
CVE-2024-42078,MEDIUM,,False,❌
CVE-2024-42079,MEDIUM,,False,❌
CVE-2024-4208,MEDIUM,,False,❌
CVE-2024-42080,MEDIUM,,False,❌
CVE-2024-42081,MEDIUM,,False,❌
CVE-2024-42082,MEDIUM,,False,❌
CVE-2024-42083,MEDIUM,,False,❌
CVE-2024-42084,,,False,❌
CVE-2024-42085,MEDIUM,,False,❌
CVE-2024-42086,,,False,❌
CVE-2024-42087,,,False,❌
CVE-2024-42088,,,False,❌
CVE-2024-42089,MEDIUM,,False,❌
CVE-2024-4209,MEDIUM,,False,❌
CVE-2024-42090,MEDIUM,,False,❌
CVE-2024-42091,,,False,❌
CVE-2024-42092,,,False,❌
CVE-2024-42093,HIGH,,False,❌
CVE-2024-42094,HIGH,,False,❌
CVE-2024-42095,,,False,❌
CVE-2024-42096,,,False,❌
CVE-2024-42097,,,False,❌
CVE-2024-42098,,,False,❌
CVE-2024-42099,,,False,❌
CVE-2024-4210,MEDIUM,,False,❌
CVE-2024-42100,,,False,❌
CVE-2024-42101,MEDIUM,,False,❌
CVE-2024-42102,MEDIUM,,False,❌
CVE-2024-42103,,,False,❌
CVE-2024-42104,HIGH,,False,❌
CVE-2024-42105,,,False,❌
CVE-2024-42106,MEDIUM,,False,❌
CVE-2024-42107,MEDIUM,,False,❌
CVE-2024-42108,MEDIUM,,False,❌
CVE-2024-42109,MEDIUM,,False,❌
CVE-2024-4211,LOW,,False,❌
CVE-2024-42110,,,False,❌
CVE-2024-42111,,,False,❌
CVE-2024-42112,,,False,❌
CVE-2024-42113,,,False,❌
CVE-2024-42114,MEDIUM,,False,❌
CVE-2024-42115,,,False,❌
CVE-2024-42116,,,False,❌
CVE-2024-42117,,,False,❌
CVE-2024-42118,,,False,❌
CVE-2024-42119,,,False,❌
CVE-2024-4212,MEDIUM,,False,❌
CVE-2024-42120,,,False,❌
CVE-2024-42121,,,False,❌
CVE-2024-42122,MEDIUM,,False,❌
CVE-2024-42123,MEDIUM,,False,❌
CVE-2024-42124,,,False,❌
CVE-2024-42125,,,False,❌
CVE-2024-42126,,,False,❌
CVE-2024-42127,,,False,❌
CVE-2024-42128,,,False,❌
CVE-2024-42129,,,False,❌
CVE-2024-4213,,,False,❌
CVE-2024-42130,,,False,❌
CVE-2024-42131,MEDIUM,,False,❌
CVE-2024-42132,HIGH,,False,❌
CVE-2024-42133,MEDIUM,,False,❌
CVE-2024-42134,MEDIUM,,False,❌
CVE-2024-42135,MEDIUM,,False,❌
CVE-2024-42136,HIGH,,False,❌
CVE-2024-42137,MEDIUM,,False,❌
CVE-2024-42138,HIGH,,False,❌
CVE-2024-42139,MEDIUM,,False,❌
CVE-2024-4214,,,False,❌
CVE-2024-42140,MEDIUM,,False,❌
CVE-2024-42141,MEDIUM,,False,❌
CVE-2024-42142,MEDIUM,,False,❌
CVE-2024-42143,,,False,❌
CVE-2024-42144,MEDIUM,,False,❌
CVE-2024-42145,MEDIUM,,False,❌
CVE-2024-42146,MEDIUM,,False,❌
CVE-2024-42147,HIGH,,False,❌
CVE-2024-42148,HIGH,,False,❌
CVE-2024-42149,MEDIUM,,False,❌
CVE-2024-4215,,,False,❌
CVE-2024-42150,MEDIUM,,False,❌
CVE-2024-42151,MEDIUM,,False,❌
CVE-2024-42152,MEDIUM,,False,❌
CVE-2024-42153,MEDIUM,,False,❌
CVE-2024-42154,MEDIUM,,False,❌
CVE-2024-42155,LOW,,False,❌
CVE-2024-42156,MEDIUM,,False,❌
CVE-2024-42157,MEDIUM,,False,❌
CVE-2024-42158,MEDIUM,,False,❌
CVE-2024-42159,HIGH,,False,❌
CVE-2024-4216,,,False,❌
CVE-2024-42160,HIGH,,False,❌
CVE-2024-42161,MEDIUM,,False,❌
CVE-2024-42162,HIGH,,False,❌
CVE-2024-42163,HIGH,,False,❌
CVE-2024-42164,MEDIUM,,False,❌
CVE-2024-42165,MEDIUM,,False,❌
CVE-2024-42166,HIGH,,False,❌
CVE-2024-42167,HIGH,,False,❌
CVE-2024-42168,,,False,❌
CVE-2024-42169,,,False,❌
CVE-2024-4217,,,False,❌
CVE-2024-42170,,,False,❌
CVE-2024-42171,,,False,❌
CVE-2024-42172,,,False,❌
CVE-2024-42173,,,False,❌
CVE-2024-42174,,,False,❌
CVE-2024-42175,,,False,❌
CVE-2024-42176,,,False,❌
CVE-2024-42177,,,False,❌
CVE-2024-42178,,,False,❌
CVE-2024-42179,,,False,❌
CVE-2024-4218,,,False,❌
CVE-2024-42180,,,False,❌
CVE-2024-42181,,,False,❌
CVE-2024-42182,,,False,❌
CVE-2024-42183,,,False,❌
CVE-2024-42184,,,False,❌
CVE-2024-42185,,,False,❌
CVE-2024-42186,,,False,❌
CVE-2024-42187,,,False,❌
CVE-2024-42188,,,False,❌
CVE-2024-42189,,,False,❌
CVE-2024-4219,CRITICAL,,False,❌
CVE-2024-42193,,,False,❌
CVE-2024-42194,,,False,❌
CVE-2024-42195,MEDIUM,,False,❌
CVE-2024-42196,MEDIUM,,False,❌
CVE-2024-4220,MEDIUM,,False,❌
CVE-2024-42200,,,False,❌
CVE-2024-42207,,,False,❌
CVE-2024-42208,,,False,❌
CVE-2024-42212,,,False,❌
CVE-2024-42213,,,False,❌
CVE-2024-42218,MEDIUM,,False,❌
CVE-2024-42219,HIGH,,False,❌
CVE-2024-4222,HIGH,,False,❌
CVE-2024-42220,,,False,❌
CVE-2024-42222,MEDIUM,,False,❌
CVE-2024-42223,MEDIUM,,False,❌
CVE-2024-42224,MEDIUM,,False,❌
CVE-2024-42225,HIGH,,False,❌
CVE-2024-42226,,,False,❌
CVE-2024-42227,MEDIUM,,False,❌
CVE-2024-42228,HIGH,,False,❌
CVE-2024-42229,MEDIUM,,False,❌
CVE-2024-4223,,,False,❌
CVE-2024-42230,MEDIUM,,False,❌
CVE-2024-42231,MEDIUM,,False,❌
CVE-2024-42232,MEDIUM,,False,❌
CVE-2024-42233,LOW,,False,❌
CVE-2024-42234,MEDIUM,,False,❌
CVE-2024-42235,MEDIUM,,False,❌
CVE-2024-42236,MEDIUM,,False,❌
CVE-2024-42237,MEDIUM,,False,❌
CVE-2024-42238,MEDIUM,,False,❌
CVE-2024-42239,MEDIUM,,False,❌
CVE-2024-4224,,,False,❌
CVE-2024-42240,MEDIUM,,False,❌
CVE-2024-42241,MEDIUM,,False,❌
CVE-2024-42242,MEDIUM,,False,❌
CVE-2024-42243,MEDIUM,,False,❌
CVE-2024-42244,MEDIUM,,False,❌
CVE-2024-42245,MEDIUM,,False,❌
CVE-2024-42246,MEDIUM,,False,❌
CVE-2024-42247,MEDIUM,,False,❌
CVE-2024-42248,MEDIUM,,False,❌
CVE-2024-42249,LOW,,False,❌
CVE-2024-4225,,,False,❌
CVE-2024-42250,MEDIUM,,False,❌
CVE-2024-42251,MEDIUM,,False,❌
CVE-2024-42252,MEDIUM,,False,❌
CVE-2024-42253,MEDIUM,,False,❌
CVE-2024-42254,MEDIUM,,False,❌
CVE-2024-42255,MEDIUM,,False,❌
CVE-2024-42256,CRITICAL,,False,❌
CVE-2024-42257,HIGH,,False,❌
CVE-2024-42258,MEDIUM,,False,❌
CVE-2024-42259,MEDIUM,,False,❌
CVE-2024-4226,,,False,❌
CVE-2024-42260,,,False,❌
CVE-2024-42261,,,False,❌
CVE-2024-42262,MEDIUM,,False,❌
CVE-2024-42263,MEDIUM,,False,❌
CVE-2024-42264,HIGH,,False,❌
CVE-2024-42265,,,False,❌
CVE-2024-42266,,,False,❌
CVE-2024-42267,,,False,❌
CVE-2024-42268,MEDIUM,,False,❌
CVE-2024-42269,MEDIUM,,False,❌
CVE-2024-4227,HIGH,,False,❌
CVE-2024-42270,MEDIUM,,False,❌
CVE-2024-42271,HIGH,,False,❌
CVE-2024-42272,MEDIUM,,False,❌
CVE-2024-42273,,,False,❌
CVE-2024-42274,,,False,❌
CVE-2024-42275,,,False,❌
CVE-2024-42276,,,False,❌
CVE-2024-42277,MEDIUM,,False,❌
CVE-2024-42278,MEDIUM,,False,❌
CVE-2024-42279,,,False,❌
CVE-2024-4228,,,False,❌
CVE-2024-42280,HIGH,,False,❌
CVE-2024-42281,,,False,❌
CVE-2024-42282,MEDIUM,,False,❌
CVE-2024-42283,MEDIUM,,False,❌
CVE-2024-42284,HIGH,,False,❌
CVE-2024-42285,HIGH,,False,❌
CVE-2024-42286,MEDIUM,,False,❌
CVE-2024-42287,MEDIUM,,False,❌
CVE-2024-42288,MEDIUM,,False,❌
CVE-2024-42289,MEDIUM,,False,❌
CVE-2024-4229,,,False,❌
CVE-2024-42290,,,False,❌
CVE-2024-42291,,,False,❌
CVE-2024-42292,,,False,❌
CVE-2024-42293,,,False,❌
CVE-2024-42294,MEDIUM,,False,❌
CVE-2024-42295,,,False,❌
CVE-2024-42296,,,False,❌
CVE-2024-42297,MEDIUM,,False,❌
CVE-2024-42298,MEDIUM,,False,❌
CVE-2024-42299,,,False,❌
CVE-2024-4230,,,False,❌
CVE-2024-42300,,,False,❌
CVE-2024-42301,HIGH,,False,❌
CVE-2024-42302,HIGH,,False,❌
CVE-2024-42303,,,False,❌
CVE-2024-42304,,,False,❌
CVE-2024-42305,,,False,❌
CVE-2024-42306,,,False,❌
CVE-2024-42307,MEDIUM,,False,❌
CVE-2024-42308,,,False,❌
CVE-2024-42309,MEDIUM,,False,❌
CVE-2024-4231,,,False,❌
CVE-2024-42310,MEDIUM,,False,❌
CVE-2024-42311,MEDIUM,,False,❌
CVE-2024-42312,,,False,❌
CVE-2024-42313,HIGH,,False,❌
CVE-2024-42314,HIGH,,False,❌
CVE-2024-42315,MEDIUM,,False,❌
CVE-2024-42316,MEDIUM,,False,❌
CVE-2024-42317,,,False,❌
CVE-2024-42318,,,False,❌
CVE-2024-42319,,,False,❌
CVE-2024-4232,,,False,❌
CVE-2024-42320,MEDIUM,,False,❌
CVE-2024-42321,,,False,❌
CVE-2024-42322,,,False,❌
CVE-2024-42323,,,False,❌
CVE-2024-42325,,,False,❌
CVE-2024-42326,,,False,❌
CVE-2024-42327,,,False,❌
CVE-2024-42328,,,False,❌
CVE-2024-42329,,,False,❌
CVE-2024-4233,,,False,❌
CVE-2024-42330,,,False,❌
CVE-2024-42331,,,False,❌
CVE-2024-42332,,,False,❌
CVE-2024-42333,,,False,❌
CVE-2024-42334,,,False,❌
CVE-2024-42335,MEDIUM,,False,❌
CVE-2024-42336,CRITICAL,,False,❌
CVE-2024-42337,MEDIUM,,False,❌
CVE-2024-42338,MEDIUM,,False,❌
CVE-2024-42339,MEDIUM,,False,❌
CVE-2024-4234,,,False,❌
CVE-2024-42340,MEDIUM,,False,❌
CVE-2024-42341,MEDIUM,,False,❌
CVE-2024-42342,MEDIUM,,False,❌
CVE-2024-42343,HIGH,,False,❌
CVE-2024-42344,MEDIUM,,False,❌
CVE-2024-42345,MEDIUM,,False,❌
CVE-2024-42346,,,False,❌
CVE-2024-42347,MEDIUM,,False,❌
CVE-2024-42348,HIGH,,False,❌
CVE-2024-42349,MEDIUM,,False,❌
CVE-2024-4235,,,False,❌
CVE-2024-42350,,,False,❌
CVE-2024-42351,,,False,❌
CVE-2024-42352,HIGH,,False,❌
CVE-2024-42353,MEDIUM,,False,❌
CVE-2024-42354,MEDIUM,,False,❌
CVE-2024-42355,CRITICAL,,False,❌
CVE-2024-42356,HIGH,,False,❌
CVE-2024-42357,CRITICAL,,False,❌
CVE-2024-42358,MEDIUM,,False,❌
CVE-2024-4236,HIGH,,False,❌
CVE-2024-42360,CRITICAL,,False,❌
CVE-2024-42361,CRITICAL,,False,❌
CVE-2024-42362,HIGH,,False,❌
CVE-2024-42363,,,False,❌
CVE-2024-42364,MEDIUM,,False,❌
CVE-2024-42365,HIGH,,False,❌
CVE-2024-42366,CRITICAL,,False,❌
CVE-2024-42367,,,False,❌
CVE-2024-42368,,,False,❌
CVE-2024-42369,MEDIUM,,False,❌
CVE-2024-4237,HIGH,,False,❌
CVE-2024-42370,,,False,❌
CVE-2024-42371,,,False,❌
CVE-2024-42372,,,False,❌
CVE-2024-42373,MEDIUM,,False,❌
CVE-2024-42374,HIGH,,False,❌
CVE-2024-42375,MEDIUM,,False,❌
CVE-2024-42376,MEDIUM,,False,❌
CVE-2024-42377,MEDIUM,,False,❌
CVE-2024-42378,,,False,❌
CVE-2024-42379,,,False,❌
CVE-2024-4238,HIGH,,False,❌
CVE-2024-42380,,,False,❌
CVE-2024-42381,,,False,❌
CVE-2024-42383,CRITICAL,,False,❌
CVE-2024-42384,HIGH,,False,❌
CVE-2024-42385,HIGH,,False,❌
CVE-2024-42386,HIGH,,False,❌
CVE-2024-42387,MEDIUM,,False,❌
CVE-2024-42388,MEDIUM,,False,❌
CVE-2024-42389,MEDIUM,,False,❌
CVE-2024-4239,HIGH,,False,❌
CVE-2024-42390,MEDIUM,,False,❌
CVE-2024-42391,MEDIUM,,False,❌
CVE-2024-42392,HIGH,,False,❌
CVE-2024-42393,CRITICAL,,False,❌
CVE-2024-42394,CRITICAL,,False,❌
CVE-2024-42395,CRITICAL,,False,❌
CVE-2024-42396,MEDIUM,,False,❌
CVE-2024-42397,MEDIUM,,False,❌
CVE-2024-42398,MEDIUM,,False,❌
CVE-2024-42399,MEDIUM,,False,❌
CVE-2024-4240,HIGH,,False,❌
CVE-2024-42400,MEDIUM,,False,❌
CVE-2024-42404,,,False,❌
CVE-2024-42405,,,False,❌
CVE-2024-42406,MEDIUM,,False,❌
CVE-2024-42407,,,False,❌
CVE-2024-42408,LOW,,False,❌
CVE-2024-4241,HIGH,,False,❌
CVE-2024-42410,,,False,❌
CVE-2024-42411,MEDIUM,,False,❌
CVE-2024-42412,MEDIUM,,False,❌
CVE-2024-42415,HIGH,,False,❌
CVE-2024-42416,HIGH,,False,❌
CVE-2024-42417,HIGH,,False,❌
CVE-2024-42418,HIGH,,False,❌
CVE-2024-42419,,,False,❌
CVE-2024-4242,HIGH,,False,❌
CVE-2024-42420,HIGH,,False,❌
CVE-2024-42422,HIGH,,False,❌
CVE-2024-42423,HIGH,,False,❌
CVE-2024-42424,MEDIUM,,False,❌
CVE-2024-42425,MEDIUM,,False,❌
CVE-2024-42426,MEDIUM,,False,❌
CVE-2024-42427,HIGH,,False,❌
CVE-2024-4243,HIGH,,False,❌
CVE-2024-42434,MEDIUM,,False,❌
CVE-2024-42435,MEDIUM,,False,❌
CVE-2024-42436,MEDIUM,,False,❌
CVE-2024-42437,MEDIUM,,False,❌
CVE-2024-42438,MEDIUM,,False,❌
CVE-2024-42439,MEDIUM,,False,❌
CVE-2024-4244,HIGH,,False,❌
CVE-2024-42440,MEDIUM,,False,❌
CVE-2024-42441,MEDIUM,,False,❌
CVE-2024-42442,,,False,❌
CVE-2024-42444,,,False,❌
CVE-2024-42446,,,False,❌
CVE-2024-42447,CRITICAL,,False,❌
CVE-2024-42448,,,False,❌
CVE-2024-42449,,,False,❌
CVE-2024-4245,HIGH,,False,❌
CVE-2024-42450,,,False,❌
CVE-2024-42451,MEDIUM,,False,❌
CVE-2024-42452,HIGH,,False,❌
CVE-2024-42453,HIGH,,False,❌
CVE-2024-42455,HIGH,,False,❌
CVE-2024-42456,HIGH,,False,❌
CVE-2024-42457,MEDIUM,,False,❌
CVE-2024-42458,CRITICAL,,False,❌
CVE-2024-42459,,,False,❌
CVE-2024-4246,HIGH,,False,❌
CVE-2024-42460,,,False,❌
CVE-2024-42461,CRITICAL,,False,❌
CVE-2024-42462,CRITICAL,,False,❌
CVE-2024-42463,MEDIUM,,False,❌
CVE-2024-42464,MEDIUM,,False,❌
CVE-2024-42465,CRITICAL,,False,❌
CVE-2024-42466,CRITICAL,,False,❌
CVE-2024-42467,CRITICAL,,False,❌
CVE-2024-42468,HIGH,,False,❌
CVE-2024-42469,CRITICAL,,False,❌
CVE-2024-4247,HIGH,,False,❌
CVE-2024-42470,CRITICAL,,False,❌
CVE-2024-42471,HIGH,,False,❌
CVE-2024-42472,,,False,❌
CVE-2024-42473,CRITICAL,,False,❌
CVE-2024-42474,MEDIUM,,False,❌
CVE-2024-42475,,,False,❌
CVE-2024-42476,,,False,❌
CVE-2024-42477,HIGH,,False,❌
CVE-2024-42478,CRITICAL,,False,❌
CVE-2024-42479,CRITICAL,,False,❌
CVE-2024-4248,HIGH,,False,❌
CVE-2024-42480,CRITICAL,,False,❌
CVE-2024-42481,HIGH,,False,❌
CVE-2024-42482,MEDIUM,,False,❌
CVE-2024-42483,MEDIUM,,False,❌
CVE-2024-42484,,,False,❌
CVE-2024-42485,HIGH,,False,❌
CVE-2024-42486,,,False,❌
CVE-2024-42487,MEDIUM,,False,❌
CVE-2024-42488,MEDIUM,,False,❌
CVE-2024-42489,HIGH,,False,❌
CVE-2024-4249,HIGH,,False,❌
CVE-2024-42490,,,False,❌
CVE-2024-42491,,,False,❌
CVE-2024-42492,,,False,❌
CVE-2024-42493,MEDIUM,,False,❌
CVE-2024-42494,HIGH,,False,❌
CVE-2024-42495,HIGH,,False,❌
CVE-2024-42496,,,False,❌
CVE-2024-42497,MEDIUM,,False,❌
CVE-2024-42499,,,False,❌
CVE-2024-4250,HIGH,,False,❌
CVE-2024-42500,,,False,❌
CVE-2024-42501,,,False,❌
CVE-2024-42502,,,False,❌
CVE-2024-42503,,,False,❌
CVE-2024-42504,,,False,❌
CVE-2024-42505,,,False,❌
CVE-2024-42506,,,False,❌
CVE-2024-42507,,,False,❌
CVE-2024-42508,MEDIUM,,False,❌
CVE-2024-42509,,,False,❌
CVE-2024-4251,HIGH,,False,❌
CVE-2024-42512,,,False,❌
CVE-2024-42513,,,False,❌
CVE-2024-42514,,,False,❌
CVE-2024-42515,,,False,❌
CVE-2024-4252,HIGH,,False,❌
CVE-2024-42520,CRITICAL,,False,❌
CVE-2024-42523,,,False,❌
CVE-2024-4253,,,False,❌
CVE-2024-42531,,,False,❌
CVE-2024-42533,,,False,❌
CVE-2024-4254,,,False,❌
CVE-2024-42543,CRITICAL,,False,❌
CVE-2024-42545,CRITICAL,,False,❌
CVE-2024-42546,CRITICAL,,False,❌
CVE-2024-42547,CRITICAL,,False,❌
CVE-2024-4255,,,False,❌
CVE-2024-42550,,,False,❌
CVE-2024-42552,,,False,❌
CVE-2024-42553,,,False,❌
CVE-2024-42554,,,False,❌
CVE-2024-42555,,,False,❌
CVE-2024-42556,,,False,❌
CVE-2024-42557,,,False,❌
CVE-2024-42558,,,False,❌
CVE-2024-42559,,,False,❌
CVE-2024-4256,,,False,❌
CVE-2024-42560,,,False,❌
CVE-2024-42561,,,False,❌
CVE-2024-42562,,,False,❌
CVE-2024-42563,,,False,❌
CVE-2024-42564,,,False,❌
CVE-2024-42565,,,False,❌
